task_count,algorithm,task_id,vm_id,arrival_time,length,start_time,finish_time,execution_time,waiting_time
300,EFT,T0190,VM09,91.0000,4450.0000,91.0858,91.1755,0.0897,0.0858
300,EFT,T0279,VM07,91.0000,4185.0000,91.0000,91.1688,0.1688,0.0000
300,EFT,T0077,VM09,92.0000,1053.0000,92.0000,92.0212,0.0212,0.0000
300,EFT,T0250,VM10,92.0000,3041.0000,92.0000,92.0613,0.0613,0.0000
300,EFT,T0124,VM09,93.0000,8651.0000,93.0000,93.1744,0.1744,0.0000
300,EFT,T0127,VM10,93.0000,7596.0000,93.0000,93.1531,0.1531,0.0000
300,EFT,T0217,VM09,94.0000,3938.0000,94.0000,94.0794,0.0794,0.0000
300,EFT,T0267,VM10,94.0000,8752.0000,94.0000,94.1765,0.1765,0.0000
300,EFT,T0055,VM09,95.0000,5040.0000,95.0000,95.1016,0.1016,0.0000
300,EFT,T0187,VM10,95.0000,2753.0000,95.0000,95.0555,0.0555,0.0000
300,EFT,T0297,VM10,95.0000,3607.0000,95.0555,95.1282,0.0727,0.0555
300,EFT,T0061,VM09,96.0000,2489.0000,96.0000,96.0502,0.0502,0.0000
300,EFT,T0072,VM10,96.0000,9797.0000,96.0000,96.1975,0.1975,0.0000
300,EFT,T0100,VM09,96.0000,9835.0000,96.0502,96.2485,0.1983,0.0502
300,EFT,T0138,VM07,96.0000,2528.0000,96.0000,96.1019,0.1019,0.0000
300,EFT,T0171,VM08,96.0000,6180.0000,96.0000,96.2492,0.2492,0.0000
300,EFT,T0283,VM05,96.0000,1090.0000,96.0000,96.0879,0.0879,0.0000
300,EFT,T0293,VM10,96.0000,6198.0000,96.1975,96.3225,0.1250,0.1975
300,EFT,T0299,VM07,96.0000,5246.0000,96.1019,96.3135,0.2115,0.1019
300,EFT,T0018,VM09,97.0000,4527.0000,97.0000,97.0913,0.0913,0.0000
300,EFT,T0084,VM10,97.0000,7126.0000,97.0000,97.1437,0.1437,0.0000
300,EFT,T0031,VM09,98.0000,4733.0000,98.0000,98.0954,0.0954,0.0000
300,EFT,T0046,VM10,98.0000,6313.0000,98.0000,98.1273,0.1273,0.0000
300,EFT,T0073,VM09,98.0000,5371.0000,98.0954,98.2037,0.1083,0.0954
300,EFT,T0094,VM10,98.0000,9727.0000,98.1273,98.3234,0.1961,0.1273
300,EFT,T0197,VM07,98.0000,6464.0000,98.0000,98.2606,0.2606,0.0000
300,EFT,T0230,VM08,98.0000,2137.0000,98.0000,98.0862,0.0862,0.0000
300,EFT,T0284,VM09,99.0000,2746.0000,99.0000,99.0554,0.0554,0.0000
300,EFT,T0145,VM09,100.0000,5345.0000,100.0000,100.1078,0.1078,0.0000
300,EFT,T0218,VM10,100.0000,6442.0000,100.0000,100.1299,0.1299,0.0000
300,EFT,T0221,VM07,100.0000,3608.0000,100.0000,100.1455,0.1455,0.0000
400,FCFS,T0014,VM01,0.0000,5557.0000,0.0000,1.7926,1.7926,0.0000
400,FCFS,T0086,VM02,0.0000,9689.0000,0.0000,3.1255,3.1255,0.0000
400,FCFS,T0109,VM03,0.0000,4608.0000,0.0000,0.7432,0.7432,0.0000
400,FCFS,T0196,VM04,0.0000,1722.0000,0.0000,0.2777,0.2777,0.0000
400,FCFS,T0244,VM05,0.0000,8144.0000,0.0000,0.6568,0.6568,0.0000
400,FCFS,T0261,VM06,0.0000,9977.0000,0.0000,0.8046,0.8046,0.0000
400,FCFS,T0137,VM07,1.0000,9856.0000,1.0000,1.3974,0.3974,0.0000
400,FCFS,T0172,VM08,1.0000,2188.0000,1.0000,1.0882,0.0882,0.0000
400,FCFS,T0183,VM09,1.0000,9666.0000,1.0000,1.1949,0.1949,0.0000
400,FCFS,T0371,VM10,1.0000,6590.0000,1.0000,1.1329,0.1329,0.0000
400,FCFS,T0107,VM04,2.0000,6539.0000,2.0000,3.0547,1.0547,0.0000
400,FCFS,T0351,VM05,2.0000,4266.0000,2.0000,2.3440,0.3440,0.0000
400,FCFS,T0001,VM03,3.0000,2824.0000,3.0000,3.4555,0.4555,0.0000
400,FCFS,T0216,VM06,3.0000,7755.0000,3.0000,3.6254,0.6254,0.0000
400,FCFS,T0227,VM08,3.0000,4652.0000,3.0000,3.1876,0.1876,0.0000
400,FCFS,T0333,VM10,3.0000,9751.0000,3.0000,3.1966,0.1966,0.0000
400,FCFS,T0006,VM09,4.0000,7912.0000,4.0000,4.1595,0.1595,0.0000
400,FCFS,T0112,VM07,4.0000,2104.0000,4.0000,4.0848,0.0848,0.0000
400,FCFS,T0236,VM01,4.0000,5349.0000,4.0000,5.7255,1.7255,0.0000
400,FCFS,T0023,VM05,5.0000,5333.0000,5.0000,5.4301,0.4301,0.0000
400,FCFS,T0030,VM04,5.0000,2139.0000,5.0000,5.3450,0.3450,0.0000
400,FCFS,T0207,VM02,5.0000,3088.0000,5.0000,5.9961,0.9961,0.0000
400,FCFS,T0275,VM08,5.0000,1400.0000,5.0000,5.0565,0.0565,0.0000
400,FCFS,T0136,VM10,6.0000,2604.0000,6.0000,6.0525,0.0525,0.0000
400,FCFS,T0346,VM03,6.0000,9837.0000,6.0000,7.5866,1.5866,0.0000
400,FCFS,T0090,VM06,7.0000,4923.0000,7.0000,7.3970,0.3970,0.0000
400,FCFS,T0126,VM07,7.0000,2612.0000,7.0000,7.1053,0.1053,0.0000
400,FCFS,T0142,VM09,7.0000,7570.0000,7.0000,7.1526,0.1526,0.0000
400,FCFS,T0150,VM08,7.0000,4566.0000,7.0000,7.1841,0.1841,0.0000
400,FCFS,T0151,VM04,7.0000,9883.0000,7.0000,8.5940,1.5940,0.0000
400,FCFS,T0152,VM05,7.0000,6138.0000,7.0000,7.4950,0.4950,0.0000
400,FCFS,T0093,VM01,8.0000,8962.0000,8.0000,10.8910,2.8910,0.0000
400,FCFS,T0106,VM02,8.0000,4681.0000,8.0000,9.5100,1.5100,0.0000
400,FCFS,T0247,VM10,8.0000,8066.0000,8.0000,8.1626,0.1626,0.0000
400,FCFS,T0312,VM07,8.0000,4505.0000,8.0000,8.1817,0.1817,0.0000
400,FCFS,T0369,VM09,8.0000,7071.0000,8.0000,8.1426,0.1426,0.0000
400,FCFS,T0113,VM08,9.0000,6413.0000,9.0000,9.2586,0.2586,0.0000
400,FCFS,T0134,VM06,9.0000,5092.0000,9.0000,9.4106,0.4106,0.0000
400,FCFS,T0174,VM05,9.0000,2638.0000,9.0000,9.2127,0.2127,0.0000
400,FCFS,T0304,VM03,9.0000,8206.0000,9.0000,10.3235,1.3235,0.0000
400,FCFS,T0363,VM09,9.0000,4249.0000,9.0000,9.0857,0.0857,0.0000
400,FCFS,T0032,VM10,10.0000,5741.0000,10.0000,10.1157,0.1157,0.0000
400,FCFS,T0092,VM07,10.0000,2290.0000,10.0000,10.0923,0.0923,0.0000
400,FCFS,T0335,VM04,10.0000,1444.0000,10.0000,10.2329,0.2329,0.0000
400,FCFS,T0396,VM09,10.0000,4130.0000,10.0000,10.0833,0.0833,0.0000
400,FCFS,T0005,VM05,11.0000,9935.0000,11.0000,11.8012,0.8012,0.0000
400,FCFS,T0007,VM08,11.0000,1488.0000,11.0000,11.0600,0.0600,0.0000
400,FCFS,T0194,VM06,11.0000,1832.0000,11.0000,11.1477,0.1477,0.0000
400,FCFS,T0271,VM02,11.0000,6491.0000,11.0000,13.0939,2.0939,0.0000
400,FCFS,T0384,VM09,11.0000,5022.0000,11.0000,11.1013,0.1013,0.0000
400,FCFS,T0033,VM07,12.0000,4814.0000,12.0000,12.1941,0.1941,0.0000
400,FCFS,T0120,VM10,12.0000,4119.0000,12.0000,12.0830,0.0830,0.0000
400,FCFS,T0019,VM04,13.0000,6514.0000,13.0000,14.0506,1.0506,0.0000
400,FCFS,T0128,VM03,13.0000,6559.0000,13.0000,14.0579,1.0579,0.0000
400,FCFS,T0364,VM01,13.0000,4978.0000,13.0000,14.6058,1.6058,0.0000
400,FCFS,T0062,VM08,14.0000,1771.0000,14.0000,14.0714,0.0714,0.0000
400,FCFS,T0074,VM09,14.0000,6573.0000,14.0000,14.1325,0.1325,0.0000
400,FCFS,T0088,VM06,14.0000,1319.0000,14.0000,14.1064,0.1064,0.0000
400,FCFS,T0186,VM05,14.0000,5333.0000,14.0000,14.4301,0.4301,0.0000
400,FCFS,T0202,VM10,14.0000,1158.0000,14.0000,14.0233,0.0233,0.0000
400,FCFS,T0234,VM07,14.0000,1452.0000,14.0000,14.0585,0.0585,0.0000
400,FCFS,T0240,VM02,14.0000,9379.0000,14.0000,17.0255,3.0255,0.0000
400,FCFS,T0289,VM10,15.0000,5082.0000,15.0000,15.1025,0.1025,0.0000
400,FCFS,T0095,VM04,16.0000,3060.0000,16.0000,16.4935,0.4935,0.0000
400,FCFS,T0117,VM03,16.0000,9834.0000,16.0000,17.5861,1.5861,0.0000
400,FCFS,T0003,VM07,17.0000,4657.0000,17.0000,17.1878,0.1878,0.0000
400,FCFS,T0054,VM08,17.0000,5339.0000,17.0000,17.2153,0.2153,0.0000
400,FCFS,T0059,VM06,17.0000,4593.0000,17.0000,17.3704,0.3704,0.0000
400,FCFS,T0131,VM09,17.0000,8350.0000,17.0000,17.1683,0.1683,0.0000
400,FCFS,T0185,VM05,17.0000,2697.0000,17.0000,17.2175,0.2175,0.0000
400,FCFS,T0290,VM01,17.0000,8478.0000,17.0000,19.7348,2.7348,0.0000
400,FCFS,T0308,VM10,17.0000,2320.0000,17.0000,17.0468,0.0468,0.0000
400,FCFS,T0336,VM04,17.0000,8022.0000,17.0000,18.2939,1.2939,0.0000
400,FCFS,T0053,VM02,18.0000,8517.0000,18.0000,20.7474,2.7474,0.0000
400,FCFS,T0274,VM10,18.0000,4262.0000,18.0000,18.0859,0.0859,0.0000
400,FCFS,T0017,VM09,19.0000,5552.0000,19.0000,19.1119,0.1119,0.0000
400,FCFS,T0083,VM07,19.0000,4258.0000,19.0000,19.1717,0.1717,0.0000
400,FCFS,T0148,VM08,19.0000,8973.0000,19.0000,19.3618,0.3618,0.0000
400,FCFS,T0036,VM05,20.0000,6977.0000,20.0000,20.5627,0.5627,0.0000
400,FCFS,T0042,VM06,20.0000,5010.0000,20.0000,20.4040,0.4040,0.0000
400,FCFS,T0155,VM03,20.0000,9701.0000,20.0000,21.5647,1.5647,0.0000
400,FCFS,T0199,VM10,20.0000,5291.0000,20.0000,20.1067,0.1067,0.0000
400,FCFS,T0139,VM04,21.0000,4872.0000,21.0000,21.7858,0.7858,0.0000
400,FCFS,T0357,VM09,21.0000,7043.0000,21.0000,21.1420,0.1420,0.0000
400,FCFS,T0215,VM07,22.0000,3662.0000,22.0000,22.1477,0.1477,0.0000
400,FCFS,T0235,VM08,22.0000,5279.0000,22.0000,22.2129,0.2129,0.0000
400,FCFS,T0132,VM01,23.0000,7912.0000,23.0000,25.5523,2.5523,0.0000
400,FCFS,T0157,VM10,23.0000,2312.0000,23.0000,23.0466,0.0466,0.0000
400,FCFS,T0337,VM06,23.0000,8564.0000,23.0000,23.6906,0.6906,0.0000
400,FCFS,T0390,VM05,23.0000,6325.0000,23.0000,23.5101,0.5101,0.0000
400,FCFS,T0129,VM02,24.0000,5073.0000,24.0000,25.6365,1.6365,0.0000
400,FCFS,T0256,VM09,24.0000,3085.0000,24.0000,24.0622,0.0622,0.0000
400,FCFS,T0224,VM03,25.0000,4644.0000,25.0000,25.7490,0.7490,0.0000
400,FCFS,T0166,VM04,26.0000,5272.0000,26.0000,26.8503,0.8503,0.0000
400,FCFS,T0191,VM07,26.0000,6617.0000,26.0000,26.2668,0.2668,0.0000
400,FCFS,T0316,VM08,26.0000,2020.0000,26.0000,26.0815,0.0815,0.0000
400,FCFS,T0050,VM10,27.0000,2084.0000,27.0000,27.0420,0.0420,0.0000
400,FCFS,T0051,VM05,27.0000,6155.0000,27.0000,27.4964,0.4964,0.0000
400,FCFS,T0099,VM06,27.0000,7932.0000,27.0000,27.6397,0.6397,0.0000
400,FCFS,T0116,VM09,27.0000,8953.0000,27.0000,27.1805,0.1805,0.0000
400,FCFS,T0141,VM01,27.0000,8886.0000,27.0000,29.8665,2.8665,0.0000
400,FCFS,T0175,VM02,27.0000,9808.0000,27.0000,30.1639,3.1639,0.0000
400,FCFS,T0391,VM03,27.0000,8988.0000,27.0000,28.4497,1.4497,0.0000
400,FCFS,T0273,VM08,28.0000,6085.0000,28.0000,28.2454,0.2454,0.0000
400,FCFS,T0285,VM07,28.0000,7965.0000,28.0000,28.3212,0.3212,0.0000
400,FCFS,T0347,VM04,28.0000,6733.0000,28.0000,29.0860,1.0860,0.0000
400,FCFS,T0008,VM10,29.0000,4582.0000,29.0000,29.0924,0.0924,0.0000
400,FCFS,T0047,VM09,29.0000,1916.0000,29.0000,29.0386,0.0386,0.0000
400,FCFS,T0111,VM05,29.0000,1964.0000,29.0000,29.1584,0.1584,0.0000
400,FCFS,T0226,VM06,29.0000,6000.0000,29.0000,29.4839,0.4839,0.0000
400,FCFS,T0309,VM08,29.0000,3471.0000,29.0000,29.1400,0.1400,0.0000
400,FCFS,T0114,VM07,30.0000,9423.0000,30.0000,30.3800,0.3800,0.0000
400,FCFS,T0167,VM03,30.0000,6147.0000,30.0000,30.9915,0.9915,0.0000
400,FCFS,T0214,VM09,30.0000,3532.0000,30.0000,30.0712,0.0712,0.0000
400,FCFS,T0305,VM04,30.0000,5681.0000,30.0000,30.9163,0.9163,0.0000
400,FCFS,T0352,VM10,30.0000,3496.0000,30.0000,30.0705,0.0705,0.0000
400,FCFS,T0002,VM08,31.0000,5506.0000,31.0000,31.2220,0.2220,0.0000
400,FCFS,T0105,VM05,31.0000,2982.0000,31.0000,31.2405,0.2405,0.0000
400,FCFS,T0118,VM06,31.0000,8744.0000,31.0000,31.7052,0.7052,0.0000
400,FCFS,T0178,VM01,31.0000,2127.0000,31.0000,31.6861,0.6861,0.0000
400,FCFS,T0281,VM10,31.0000,7547.0000,31.0000,31.1522,0.1522,0.0000
400,FCFS,T0350,VM09,31.0000,1508.0000,31.0000,31.0304,0.0304,0.0000
400,FCFS,T0193,VM02,32.0000,9004.0000,32.0000,34.9045,2.9045,0.0000
400,FCFS,T0242,VM07,32.0000,4114.0000,32.0000,32.1659,0.1659,0.0000
400,FCFS,T0343,VM04,32.0000,7906.0000,32.0000,33.2752,1.2752,0.0000
400,FCFS,T0056,VM03,33.0000,9830.0000,33.0000,34.5855,1.5855,0.0000
400,FCFS,T0097,VM09,33.0000,3705.0000,33.0000,33.0747,0.0747,0.0000
400,FCFS,T0176,VM10,33.0000,9288.0000,33.0000,33.1873,0.1873,0.0000
400,FCFS,T0338,VM08,33.0000,1823.0000,33.0000,33.0735,0.0735,0.0000
400,FCFS,T0392,VM05,33.0000,6813.0000,33.0000,33.5494,0.5494,0.0000
400,FCFS,T0049,VM01,34.0000,7572.0000,34.0000,36.4426,2.4426,0.0000
400,FCFS,T0188,VM06,34.0000,3546.0000,34.0000,34.2860,0.2860,0.0000
400,FCFS,T0220,VM07,34.0000,5065.0000,34.0000,34.2042,0.2042,0.0000
400,FCFS,T0326,VM08,34.0000,4595.0000,34.0000,34.1853,0.1853,0.0000
400,FCFS,T0034,VM09,35.0000,7227.0000,35.0000,35.1457,0.1457,0.0000
400,FCFS,T0195,VM10,35.0000,7939.0000,35.0000,35.1601,0.1601,0.0000
400,FCFS,T0229,VM04,35.0000,6378.0000,35.0000,36.0287,1.0287,0.0000
400,FCFS,T0303,VM05,35.0000,4919.0000,35.0000,35.3967,0.3967,0.0000
400,FCFS,T0342,VM08,35.0000,7211.0000,35.0000,35.2908,0.2908,0.0000
400,FCFS,T0393,VM07,35.0000,6576.0000,35.0000,35.2652,0.2652,0.0000
400,FCFS,T0146,VM06,36.0000,8454.0000,36.0000,36.6818,0.6818,0.0000
400,FCFS,T0179,VM03,36.0000,7054.0000,36.0000,37.1377,1.1377,0.0000
400,FCFS,T0262,VM02,36.0000,5978.0000,36.0000,37.9284,1.9284,0.0000
400,FCFS,T0269,VM09,36.0000,2389.0000,36.0000,36.0482,0.0482,0.0000
400,FCFS,T0149,VM10,37.0000,4111.0000,37.0000,37.0829,0.0829,0.0000
400,FCFS,T0089,VM07,39.0000,6947.0000,39.0000,39.2801,0.2801,0.0000
400,FCFS,T0359,VM08,39.0000,3683.0000,39.0000,39.1485,0.1485,0.0000
400,FCFS,T0361,VM05,39.0000,1420.0000,39.0000,39.1145,0.1145,0.0000
400,FCFS,T0048,VM04,40.0000,1525.0000,40.0000,40.2460,0.2460,0.0000
400,FCFS,T0165,VM09,40.0000,9565.0000,40.0000,40.1928,0.1928,0.0000
400,FCFS,T0253,VM01,41.0000,7691.0000,41.0000,43.4810,2.4810,0.0000
400,FCFS,T0339,VM06,41.0000,7211.0000,41.0000,41.5815,0.5815,0.0000
400,FCFS,T0383,VM10,41.0000,5397.0000,41.0000,41.1088,0.1088,0.0000
400,FCFS,T0233,VM03,42.0000,9785.0000,42.0000,43.5782,1.5782,0.0000
400,FCFS,T0306,VM02,42.0000,5451.0000,42.0000,43.7584,1.7584,0.0000
400,FCFS,T0016,VM05,43.0000,7924.0000,43.0000,43.6390,0.6390,0.0000
400,FCFS,T0341,VM08,43.0000,6355.0000,43.0000,43.2563,0.2562,0.0000
400,FCFS,T0388,VM07,43.0000,7209.0000,43.0000,43.2907,0.2907,0.0000
400,FCFS,T0177,VM09,44.0000,3170.0000,44.0000,44.0639,0.0639,0.0000
400,FCFS,T0225,VM04,44.0000,8541.0000,44.0000,45.3776,1.3776,0.0000
400,FCFS,T0231,VM10,44.0000,5573.0000,44.0000,44.1124,0.1124,0.0000
400,FCFS,T0238,VM06,44.0000,8119.0000,44.0000,44.6548,0.6548,0.0000
400,FCFS,T0367,VM08,44.0000,1672.0000,44.0000,44.0674,0.0674,0.0000
400,FCFS,T0021,VM07,45.0000,2584.0000,45.0000,45.1042,0.1042,0.0000
400,FCFS,T0037,VM01,45.0000,7065.0000,45.0000,47.2790,2.2790,0.0000
400,FCFS,T0122,VM03,45.0000,8062.0000,45.0000,46.3003,1.3003,0.0000
400,FCFS,T0209,VM05,45.0000,1653.0000,45.0000,45.1333,0.1333,0.0000
400,FCFS,T0212,VM02,45.0000,2684.0000,45.0000,45.8658,0.8658,0.0000
400,FCFS,T0320,VM09,45.0000,1096.0000,45.0000,45.0221,0.0221,0.0000
400,FCFS,T0058,VM08,46.0000,7543.0000,46.0000,46.3042,0.3042,0.0000
400,FCFS,T0208,VM10,46.0000,6050.0000,46.0000,46.1220,0.1220,0.0000
400,FCFS,T0246,VM06,46.0000,4228.0000,46.0000,46.3410,0.3410,0.0000
400,FCFS,T0205,VM09,47.0000,1590.0000,47.0000,47.0321,0.0321,0.0000
400,FCFS,T0020,VM07,48.0000,2519.0000,48.0000,48.1016,0.1016,0.0000
400,FCFS,T0025,VM05,48.0000,3045.0000,48.0000,48.2456,0.2456,0.0000
400,FCFS,T0043,VM04,48.0000,8573.0000,48.0000,49.3827,1.3827,0.0000
400,FCFS,T0143,VM02,48.0000,3697.0000,48.0000,49.1926,1.1926,0.0000
400,FCFS,T0222,VM10,48.0000,2771.0000,48.0000,48.0559,0.0559,0.0000
400,FCFS,T0066,VM03,49.0000,2040.0000,49.0000,49.3290,0.3290,0.0000
400,FCFS,T0144,VM08,49.0000,1035.0000,49.0000,49.0417,0.0417,0.0000
400,FCFS,T0317,VM06,49.0000,7883.0000,49.0000,49.6357,0.6357,0.0000
400,FCFS,T0328,VM09,49.0000,1475.0000,49.0000,49.0297,0.0297,0.0000
400,FCFS,T0052,VM01,50.0000,9179.0000,50.0000,52.9610,2.9610,0.0000
400,FCFS,T0168,VM10,50.0000,5351.0000,50.0000,50.1079,0.1079,0.0000
400,FCFS,T0362,VM07,50.0000,7149.0000,50.0000,50.2883,0.2883,0.0000
400,FCFS,T0102,VM05,51.0000,6107.0000,51.0000,51.4925,0.4925,0.0000
400,FCFS,T0160,VM09,51.0000,4853.0000,51.0000,51.0978,0.0978,0.0000
400,FCFS,T0228,VM08,51.0000,4164.0000,51.0000,51.1679,0.1679,0.0000
400,FCFS,T0232,VM02,51.0000,9346.0000,51.0000,54.0148,3.0148,0.0000
400,FCFS,T0260,VM03,51.0000,5930.0000,51.0000,51.9565,0.9565,0.0000
400,FCFS,T0119,VM04,52.0000,8749.0000,52.0000,53.4111,1.4111,0.0000
400,FCFS,T0123,VM06,52.0000,7939.0000,52.0000,52.6402,0.6402,0.0000
400,FCFS,T0313,VM10,52.0000,7797.0000,52.0000,52.1572,0.1572,0.0000
400,FCFS,T0012,VM07,53.0000,9928.0000,53.0000,53.4003,0.4003,0.0000
400,FCFS,T0164,VM09,53.0000,2343.0000,53.0000,53.0472,0.0472,0.0000
400,FCFS,T0315,VM08,53.0000,8633.0000,53.0000,53.3481,0.3481,0.0000
400,FCFS,T0322,VM05,53.0000,7389.0000,53.0000,53.5959,0.5959,0.0000
400,FCFS,T0295,VM03,54.0000,9270.0000,54.0000,55.4952,1.4952,0.0000
400,FCFS,T0368,VM10,54.0000,9728.0000,54.0000,54.1961,0.1961,0.0000
400,FCFS,T0075,VM06,55.0000,5808.0000,55.0000,55.4684,0.4684,0.0000
400,FCFS,T0206,VM01,55.0000,3426.0000,55.0000,56.1052,1.1052,0.0000
400,FCFS,T0239,VM09,55.0000,6139.0000,55.0000,55.1238,0.1238,0.0000
400,FCFS,T0263,VM08,55.0000,4443.0000,55.0000,55.1792,0.1792,0.0000
400,FCFS,T0373,VM07,55.0000,2729.0000,55.0000,55.1100,0.1100,0.0000
400,FCFS,T0376,VM04,55.0000,3506.0000,55.0000,55.5655,0.5655,0.0000
400,FCFS,T0103,VM05,56.0000,7118.0000,56.0000,56.5740,0.5740,0.0000
400,FCFS,T0180,VM02,56.0000,3584.0000,56.0000,57.1561,1.1561,0.0000
400,FCFS,T0265,VM10,56.0000,8238.0000,56.0000,56.1661,0.1661,0.0000
400,FCFS,T0013,VM07,57.0000,4611.0000,57.0000,57.1859,0.1859,0.0000
400,FCFS,T0104,VM09,57.0000,9479.0000,57.0000,57.1911,0.1911,0.0000
400,FCFS,T0296,VM08,57.0000,9976.0000,57.0000,57.4023,0.4023,0.0000
400,FCFS,T0298,VM06,57.0000,8777.0000,57.0000,57.7078,0.7078,0.0000
400,FCFS,T0385,VM03,57.0000,5569.0000,57.0000,57.8982,0.8982,0.0000
400,FCFS,T0076,VM04,58.0000,3591.0000,58.0000,58.5792,0.5792,0.0000
400,FCFS,T0170,VM01,58.0000,5915.0000,58.0000,59.9081,1.9081,0.0000
400,FCFS,T0277,VM10,58.0000,2193.0000,58.0000,58.0442,0.0442,0.0000
400,FCFS,T0340,VM05,58.0000,4467.0000,58.0000,58.3602,0.3602,0.0000
400,FCFS,T0133,VM02,59.0000,5563.0000,59.0000,60.7945,1.7945,0.0000
400,FCFS,T0264,VM07,59.0000,6279.0000,59.0000,59.2532,0.2532,0.0000
400,FCFS,T0287,VM09,59.0000,9486.0000,59.0000,59.1912,0.1913,0.0000
400,FCFS,T0331,VM08,59.0000,3704.0000,59.0000,59.1494,0.1494,0.0000
400,FCFS,T0355,VM06,59.0000,4571.0000,59.0000,59.3686,0.3686,0.0000
400,FCFS,T0381,VM03,59.0000,8921.0000,59.0000,60.4389,1.4389,0.0000
400,FCFS,T0223,VM10,60.0000,1634.0000,60.0000,60.0329,0.0329,0.0000
400,FCFS,T0276,VM05,60.0000,5011.0000,60.0000,60.4041,0.4041,0.0000
400,FCFS,T0344,VM04,60.0000,2341.0000,60.0000,60.3776,0.3776,0.0000
400,FCFS,T0353,VM08,60.0000,3068.0000,60.0000,60.1237,0.1237,0.0000
400,FCFS,T0319,VM09,61.0000,7232.0000,61.0000,61.1458,0.1458,0.0000
400,FCFS,T0087,VM07,62.0000,6310.0000,62.0000,62.2544,0.2544,0.0000
400,FCFS,T0140,VM06,62.0000,7658.0000,62.0000,62.6176,0.6176,0.0000
400,FCFS,T0302,VM01,62.0000,9540.0000,62.0000,65.0774,3.0774,0.0000
400,FCFS,T0325,VM10,62.0000,4613.0000,62.0000,62.0930,0.0930,0.0000
400,FCFS,T0327,VM08,62.0000,8140.0000,62.0000,62.3282,0.3282,0.0000
400,FCFS,T0372,VM04,62.0000,7882.0000,62.0000,63.2713,1.2713,0.0000
400,FCFS,T0398,VM05,62.0000,7658.0000,62.0000,62.6176,0.6176,0.0000
400,FCFS,T0060,VM03,63.0000,9348.0000,63.0000,64.5077,1.5077,0.0000
400,FCFS,T0280,VM02,63.0000,7291.0000,63.0000,65.3519,2.3519,0.0000
400,FCFS,T0389,VM09,63.0000,1470.0000,63.0000,63.0296,0.0296,0.0000
400,FCFS,T0078,VM10,64.0000,5315.0000,64.0000,64.1072,0.1072,0.0000
400,FCFS,T0079,VM07,64.0000,3927.0000,64.0000,64.1583,0.1583,0.0000
400,FCFS,T0154,VM08,64.0000,8811.0000,64.0000,64.3553,0.3553,0.0000
400,FCFS,T0192,VM05,64.0000,5325.0000,64.0000,64.4294,0.4294,0.0000
400,FCFS,T0251,VM06,64.0000,5920.0000,64.0000,64.4774,0.4774,0.0000
400,FCFS,T0156,VM09,65.0000,1931.0000,65.0000,65.0389,0.0389,0.0000
400,FCFS,T0266,VM04,65.0000,4501.0000,65.0000,65.7260,0.7260,0.0000
400,FCFS,T0395,VM10,66.0000,1166.0000,66.0000,66.0235,0.0235,0.0000
400,FCFS,T0068,VM07,67.0000,8668.0000,67.0000,67.3495,0.3495,0.0000
400,FCFS,T0024,VM08,68.0000,8527.0000,68.0000,68.3438,0.3438,0.0000
400,FCFS,T0041,VM05,68.0000,3803.0000,68.0000,68.3067,0.3067,0.0000
400,FCFS,T0130,VM06,68.0000,4116.0000,68.0000,68.3319,0.3319,0.0000
400,FCFS,T0245,VM03,68.0000,9518.0000,68.0000,69.5352,1.5352,0.0000
400,FCFS,T0085,VM09,69.0000,3646.0000,69.0000,69.0735,0.0735,0.0000
400,FCFS,T0204,VM01,69.0000,3442.0000,69.0000,70.1103,1.1103,0.0000
400,FCFS,T0307,VM02,69.0000,6238.0000,69.0000,71.0123,2.0123,0.0000
400,FCFS,T0314,VM04,69.0000,6421.0000,69.0000,70.0356,1.0356,0.0000
400,FCFS,T0026,VM10,70.0000,2291.0000,70.0000,70.0462,0.0462,0.0000
400,FCFS,T0069,VM07,70.0000,5119.0000,70.0000,70.2064,0.2064,0.0000
400,FCFS,T0096,VM05,70.0000,8787.0000,70.0000,70.7086,0.7086,0.0000
400,FCFS,T0135,VM06,70.0000,8260.0000,70.0000,70.6661,0.6661,0.0000
400,FCFS,T0200,VM08,70.0000,8239.0000,70.0000,70.3322,0.3322,0.0000
400,FCFS,T0255,VM09,70.0000,5844.0000,70.0000,70.1178,0.1178,0.0000
400,FCFS,T0010,VM03,71.0000,1434.0000,71.0000,71.2313,0.2313,0.0000
400,FCFS,T0201,VM04,71.0000,8007.0000,71.0000,72.2915,1.2915,0.0000
400,FCFS,T0288,VM10,71.0000,1822.0000,71.0000,71.0367,0.0367,0.0000
400,FCFS,T0292,VM01,71.0000,9702.0000,71.0000,74.1297,3.1297,0.0000
400,FCFS,T0394,VM09,71.0000,5526.0000,71.0000,71.1114,0.1114,0.0000
400,FCFS,T0091,VM07,72.0000,4946.0000,72.0000,72.1994,0.1994,0.0000
400,FCFS,T0161,VM08,72.0000,2964.0000,72.0000,72.1195,0.1195,0.0000
400,FCFS,T0354,VM06,72.0000,2874.0000,72.0000,72.2318,0.2318,0.0000
400,FCFS,T0366,VM05,72.0000,2983.0000,72.0000,72.2406,0.2406,0.0000
400,FCFS,T0387,VM02,72.0000,8613.0000,72.0000,74.7784,2.7784,0.0000
400,FCFS,T0028,VM10,73.0000,6925.0000,73.0000,73.1396,0.1396,0.0000
400,FCFS,T0241,VM09,73.0000,7311.0000,73.0000,73.1474,0.1474,0.0000
